TS,Tamb,Hamb,DirVento,VelVento,NivelAgua,NivelAguaC,radSolar,Ttanque1,Ttanque2,Ttanque3
1786158000,27.12291,80.62104,90,0,219,,0,27.90037,27.05412,22.31888
1786158000,27.12291,80.66224,90,0,219,,0,27.90037,27.12165,22.28502
1786158001,27.24041,80.68208,90,0,219,,15,27.8665,27.08778,22.28502
1786158002,27.10956,80.6897,90,0,219,,0,27.8665,27.08778,22.31888
1786158002,27.09621,80.60426,90,0,220,,0,27.90037,27.18938,22.21729
1786158003,27.26711,80.64851,90,0,219,,3,27.9681,27.12165,22.31888
1786158004,27.17899,80.65461,90,0,219,,11,27.93403,27.12165,22.31888
1786158005,27.15228,80.63935,90,0,219,,0,27.9681,27.15551,22.31888
1786158005,27.13893,80.70802,90,0,219,,0,27.90037,27.12165,22.31888
1786158006,27.12291,80.70344,90,0,219,,7,27.8665,27.18938,22.31888
1786158007,27.30983,80.795,90,0,219,,0,27.8665,27.12165,22.28502
1786158007,27.25376,80.65461,90,0,219,,0,27.90037,27.12165,22.31888
1786158008,27.13893,80.58442,90,0,219,,1,27.93403,27.08778,22.31888
1786158009,27.15228,80.56611,90,0,219,,13,27.90037,27.15551,22.21729
1786158009,27.05348,80.69581,90,0,219,,0,27.93403,27.02005,22.25135
1786158010,27.15228,80.68055,90,0,219,,0,27.90037,27.08778,22.25135
1786158011,27.21103,80.70496,90,0,219,,20,27.93403,27.15551,22.35275
1786158011,27.06684,80.81331,90,0,219,,8,27.9681,27.15551,22.21729
1786158012,27.16564,80.79652,90,0,219,,0,27.9681,27.18938,22.25135
1786158013,27.21103,80.74616,90,0,220,,0,27.9681,27.15551,22.31888
1786158013,27.17899,80.61646,90,0,219,,6,27.8665,27.12165,22.25135
1786158014,27.15228,80.77364,90,0,219,,0,27.90037,27.12165,22.35275
1786158015,27.16564,80.64088,90,0,219,,0,27.90037,27.15551,22.31888
1786158015,27.10956,80.6363,90,0,219,,7,27.8665,27.15551,22.21729
1786158016,27.16564,80.57984,90,0,219,,20,27.90037,27.12165,22.28502
1786158017,27.10956,80.5539,90,0,219,,0,27.93403,27.12165,22.21729
1786158017,27.19501,80.64088,90,0,219,,0,27.90037,27.18938,22.31888
1786158018,27.13893,80.64545,90,0,219,,12,27.93403,27.15551,22.28502
1786158019,27.21103,80.70496,90,0,219,,10,27.90037,27.15551,22.31888
1786158019,27.16564,80.64088,90,0,219,,0,27.9681,27.18938,22.28502
1786158020,27.08286,80.57984,90,0,219,,0,27.90037,27.12165,22.31888
1786158021,27.22438,80.52186,90,0,219,,15,27.93403,27.12165,22.31888
1786158021,27.16564,80.62257,90,0,219,,0,27.93403,27.12165,22.28502
1786158022,27.13893,80.68665,90,0,219,,0,27.93403,27.18938,22.35275
1786158023,27.08286,80.73548,90,0,219,,1,27.90037,27.05412,22.28502
1786158024,27.13893,80.83315,90,0,219,,15,27.83244,27.15551,22.28502
1786158024,27.16564,80.63172,90,0,219,,0,27.9681,27.18938,22.38642
1786158025,27.16564,80.57984,90,0,219,,0,27.93403,27.12165,22.35275
1786158026,27.05348,80.73701,90,0,219,,19,27.90037,27.12165,22.25135
1786158026,27.26711,80.65919,90,0,219,,12,27.90037,27.05412,22.31888
1786158027,27.13893,80.75074,90,0,219,,0,27.90037,27.15551,22.28502
