TS,Tamb,Hamb,DirVento,VelVento,NivelAgua,NivelAguaC,radSolar,Ttanque1,Ttanque2,Ttanque3
1783479600,27.25376,82.46281,91,2,231,,1,27.56171,27.9681,24.21217
1783479601,27.25376,82.46281,91,2,231,,1,27.39258,27.9681,23.46812
1783479602,27.25376,82.46281,91,2,231,,2,27.25711,27.90037,23.70478
1783479602,27.25376,82.46281,91,2,231,,1,27.25711,27.79877,23.94144
1783479603,27.25376,82.46281,91,2,231,,1,28.13723,27.79877,23.33286
1783479604,27.25376,82.46281,91,2,231,,1,27.69717,27.08778,23.36672
1783479604,27.25376,82.46281,91,2,231,,1,27.7649,27.15551,23.73865
1783479605,27.25376,82.46281,91,2,231,,1,27.35871,28.0697,24.00917
1783479606,27.25376,82.46281,91,2,232,,1,27.59557,27.83244,23.87391
1783479606,27.25376,82.46281,91,2,231,,1,27.69717,28.0697,23.56952
1783479607,27.25376,82.46281,91,2,231,,1,28.00177,27.93403,23.33286
1783479608,27.25376,82.46281,91,2,231,,1,27.56171,27.66331,23.06253
1783479608,27.25376,82.46281,91,2,232,,1,27.90037,27.39258,24.04304
1783479609,27.25376,82.46281,91,2,231,,1,27.46011,27.39258,23.67112
1783479610,27.25376,82.46281,91,2,231,,1,27.25711,28.00177,23.77251
1783479610,27.25376,82.46281,91,2,230,,1,27.46011,27.29098,23.56952
1783479611,27.25376,82.46281,91,2,232,,1,27.66331,27.12165,23.87391
1783479612,27.25376,82.46281,91,2,230,,2,28.10336,27.52784,23.67112
1783479612,27.25376,82.46281,91,2,232,,1,27.73104,28.34043,23.87391
1783479613,27.25376,82.46281,91,2,230,,1,27.73104,27.62944,24.14444
1783479614,27.25376,82.46281,91,2,231,,1,28.0697,28.71296,23.90778
1783479614,27.25376,82.46281,91,2,230,,1,27.56171,27.02005,24.4827
1783479615,27.25376,82.46281,91,2,232,,1,27.7649,27.52784,23.63725
1783479616,27.25376,82.46281,91,2,230,,1,27.79877,27.83244,23.97531
1783479616,27.25376,82.46281,91,2,232,,2,28.0697,27.66331,23.06253
1783479617,27.25376,82.46281,91,2,231,,1,27.93403,27.83244,23.97531
1783479618,27.25376,82.46281,91,2,231,,1,27.93403,27.90037,23.50199
1783479619,27.25376,82.46281,91,2,231,,1,27.32484,27.90037,23.40059
1783479619,27.25376,82.46281,91,2,232,,1,28.3743,28.13723,23.36672
1783479620,27.25376,82.46281,91,2,231,,1,28.34043,28.23883,24.24583
1783479621,27.25376,82.46281,91,2,231,,1,27.52784,28.78069,23.60338
1783479621,27.25376,82.46281,91,2,231,,1,27.7649,27.66331,23.87391
1783479622,27.25376,82.46281,91,2,231,,1,28.10336,27.59557,23.26533
1783479623,27.25376,82.46281,91,2,231,,1,27.66331,27.02005,24.14444
1783479623,27.25376,82.46281,91,2,231,,1,27.93403,28.03563,23.60338
1783479624,27.25376,82.46281,91,2,231,,1,27.66331,27.42644,24.21217
1783479625,27.25376,82.46281,91,2,231,,1,29.08549,28.10336,23.80618
1783479625,27.25376,82.46281,91,2,232,,1,27.9681,27.69717,23.67112
1783479626,27.25376,82.46281,91,2,231,,1,27.59557,27.39258,23.90778
1783479627,27.25376,82.46281,91,2,232,,1,27.69717,27.46011,23.73865
1783479627,27.25376,82.46281,91,2,231,,1,27.8665,27.18938,23.63725
1783479628,27.25376,82.46281,91,2,232,,1,27.7649,27.35871,23.87391
1783479629,27.25376,82.46281,91,2,230,,1,27.25711,27.9681,24.07691
1783479629,27.25376,82.46281,91,2,232,,1,27.62944,27.7649,23.53585
1783479630,27.25376,82.46281,91,2,231,,1,27.93403,27.25711,23.73865
1783479631,27.25376,82.46281,91,2,231,,1,28.00177,27.83244,23.87391
1783479631,27.25376,82.46281,91,2,231,,1,28.2727,28.34043,23.80618
1783479632,27.25376,82.46281,91,2,231,,1,28.23883,27.90037,23.50199
1783479633,27.25376,82.46281,91,2,232,,1,28.20496,27.73104,23.40059
1783479633,27.25376,82.46281,91,2,231,,2,27.39258,27.83244,23.97531
1783479634,27.25376,82.46281,91,2,232,,1,28.00177,28.34043,24.00917
1783479635,27.25376,82.46281,91,2,231,,1,27.90037,27.79877,23.29919
1783479635,27.25376,82.46281,91,2,232,,1,28.20496,28.20496,24.07691
1783479636,27.25376,82.46281,91,2,231,,1,27.25711,27.9681,22.96113
1783479637,27.25376,82.46281,91,2,231,,1,27.73104,27.79877,24.24583
1783479638,27.25376,82.46281,91,2,231,,1,28.0697,27.90037,23.53585
1783479638,27.25376,82.46281,91,2,232,,1,27.29098,27.59557,23.33286
1783479639,27.25376,82.46281,91,2,230,,1,27.56171,28.0697,23.77251
1783479640,27.25376,82.46281,91,2,232,,1,27.52784,27.7649,23.43446
1783479640,27.25376,82.46281,91,2,231,,1,27.56171,28.1711,24.00917
1783479641,27.25376,82.46281,91,2,232,,1,27.90037,28.44203,23.36672
1783479642,27.25376,82.46281,91,2,231,,1,27.32484,27.9681,23.1978
1783479642,27.25376,82.46281,91,2,232,,1,27.66331,27.9681,24.61796
1783479643,27.25376,82.46281,91,2,231,,1,27.69717,27.93403,23.80618
1783479644,27.25376,82.46281,91,2,231,,1,27.25711,27.90037,24.55023
1783479644,27.25376,82.46281,91,2,232,,1,27.39258,27.90037,24.31357
1783479645,27.25376,82.46281,91,2,230,,1,27.83244,27.49417,23.73865
1783479646,27.25376,82.46281,91,2,232,,1,27.05412,27.90037,23.13006
1783479646,27.25376,82.46281,91,2,230,,1,27.29098,27.62944,23.67112
1783479647,27.25376,82.46281,91,2,232,,1,27.42644,28.03563,23.70478
1783479648,27.25376,82.46281,91,2,231,,1,27.05412,27.52784,24.00917
1783479648,27.25376,82.46281,91,2,232,,1,27.39258,28.20496,23.46812
1783479649,27.25376,82.46281,91,2,231,,1,27.73104,27.59557,23.70478
1783479650,27.25376,82.46281,91,2,232,,1,27.7649,27.52784,24.3811
1783479650,27.25376,82.46281,91,2,231,,1,27.79877,27.93403,23.53585
1783479651,27.25376,82.46281,91,2,231,,1,27.90037,27.8665,23.97531
1783479652,27.25376,82.46281,91,2,232,,1,27.79877,27.9681,24.14444
1783479652,27.25376,82.46281,91,2,231,,2,28.03563,27.66331,23.29919
1783479653,27.25376,82.46281,91,2,232,,1,27.79877,28.10336,24.14444
