TS,Tamb,Hamb,DirVento,VelVento,NivelAgua,NivelAguaC,radSolar,Ttanque1,Ttanque2,Ttanque3
1786071600,27.02411,81.8494,90,0,221,,1,27.66331,26.78319,22.18362
1786071600,27.01076,81.76547,90,0,221,,1,27.66331,26.74932,22.04836
1786071601,27.05348,81.80667,90,0,221,,1,27.66331,26.78319,22.04836
1786071602,26.98405,81.8494,90,0,221,,1,27.66331,26.74932,22.01469
1786071602,26.99741,82.03098,90,0,222,,1,27.66331,26.81705,22.04836
1786071603,26.96803,81.80667,90,0,222,,1,27.69717,26.68159,22.08222
1786071604,26.92798,81.82498,90,0,222,,1,27.73104,26.74932,22.04836
1786071604,26.98405,81.8494,90,0,222,,1,27.69717,26.78319,22.04836
1786071605,26.94133,81.87076,90,0,221,,1,27.69717,26.81705,22.01469
1786071606,27.04013,81.83566,90,0,221,,1,27.66331,26.74932,22.11589
1786071606,26.95468,81.83109,90,0,221,,1,27.69717,26.85092,22.11589
1786071607,26.96803,81.78531,90,0,221,,1,27.69717,26.81705,22.08222
1786071608,26.99741,81.95926,90,0,221,,1,27.73104,26.81705,22.08222
1786071608,26.94133,81.9028,90,0,221,,1,27.69717,26.78319,22.04836
1786071609,26.96803,81.80667,90,0,221,,1,27.69717,26.81705,22.01469
1786071610,26.94133,81.99435,90,0,221,,1,27.66331,26.78319,21.98083
1786071610,27.01076,81.96231,90,0,221,,1,27.69717,26.74932,22.04836
1786071611,26.98405,82.04623,90,0,221,,1,27.69717,26.81705,22.11589
1786071612,26.88525,81.89822,90,0,221,,1,27.69717,26.71565,22.08222
1786071612,27.05348,82.05539,90,0,222,,1,27.69717,26.74932,22.04836
1786071613,26.95468,82.19577,90,0,221,,1,27.66331,26.78319,22.08222
1786071614,26.95468,82.07217,90,0,222,,1,27.66331,26.78319,22.04836
1786071614,26.98405,82.09964,90,0,221,,1,27.66331,26.85092,22.08222
1786071615,27.06684,82.18356,90,0,222,,1,27.69717,26.74932,22.11589
1786071616,26.99741,82.17441,90,0,221,,1,27.73104,26.71565,22.04836
1786071616,27.04013,82.17746,90,0,222,,1,27.69717,26.74932,22.04836
1786071617,27.04013,82.1149,90,0,221,,1,27.62944,26.81705,22.04836
1786071618,26.96803,82.11795,90,0,221,,1,27.69717,26.74932,22.04836
1786071619,26.91195,82.04013,90,0,221,,1,27.62944,26.71565,22.04836
1786071619,26.96803,82.22934,90,0,221,,1,27.62944,26.88478,22.14976
1786071620,27.01076,82.12863,90,0,221,,1,27.66331,26.78319,21.98083
1786071621,26.95468,82.17441,90,0,221,,1,27.66331,26.78319,22.11589
1786071621,26.96803,82.14694,90,0,221,,1,27.66331,26.81705,22.04836
1786071622,26.95468,82.22781,90,0,221,,1,27.73104,26.78319,22.14976
1786071623,26.99741,82.15457,90,0,222,,1,27.66331,26.85092,22.08222
1786071623,27.08286,82.22934,90,0,222,,1,27.7649,26.74932,22.11589
1786071624,26.96803,82.09659,90,0,222,,1,27.69717,26.71565,22.08222
1786071625,26.98405,82.18204,90,0,222,,1,27.69717,26.74932,22.08222
1786071625,26.98405,82.12253,90,0,221,,1,27.66331,26.71565,22.04836
1786071626,26.96803,82.28275,90,0,221,,1,27.66331,26.81705,22.04836
1786071627,26.98405,82.19272,90,0,221,,1,27.69717,26.74932,22.08222
