TS,Tamb,Hamb,DirVento,VelVento,NivelAgua,NivelAguaC,radSolar,Ttanque1,Ttanque2,Ttanque3
1787108400,27.66232,77.41817,159,0,,,,28.78069,29.15322,24.41496
1787108400,27.63294,77.55856,159,0,,,,28.71296,29.15322,24.5841
1787108401,27.56351,77.48684,159,0,,,,28.71296,29.18709,24.44883
1787108402,27.7184,77.61044,159,0,,,,28.67909,29.18709,24.41496
1787108402,27.66232,77.73251,159,0,,,,28.71296,29.28868,24.51636
1787108403,27.63294,77.73403,159,0,,,,28.67909,29.15322,24.34743
1787108404,27.68902,77.79202,159,0,,,,28.67909,29.22095,24.61796
1787108404,27.66232,77.80576,159,0,,,,28.71296,29.25482,24.44883
1787108405,27.7184,78.10941,159,0,,,,28.67909,29.25482,24.44883
1787108406,27.64897,77.95834,159,0,,,,28.67909,29.15322,24.41496
1787108406,27.63294,78.05753,159,0,,,,28.67909,29.25482,24.41496
1787108407,27.64897,78.1033,159,0,,,,28.74682,29.28868,24.31357
1787108408,27.70504,78.08652,159,0,,,,28.71296,29.25482,24.41496
1787108408,27.63294,78.08957,159,0,,,,28.67909,29.32255,24.31357
1787108409,27.60624,78.0209,159,0,,,,28.74682,29.15322,24.41496
1787108410,27.66232,77.87595,159,0,,,,28.67909,29.28868,24.3811
1787108410,27.68902,77.93546,159,0,,,,28.71296,29.08549,24.4827
1787108411,27.60624,77.90646,159,0,,,,28.64523,29.15322,24.44883
1787108412,27.64897,77.75998,159,0,,,,28.71296,29.25482,24.3811
1787108412,27.67567,77.7554,159,0,,,,28.81456,29.28868,24.3811
1787108413,27.56351,77.65469,159,0,,,,28.71296,29.35642,24.41496
1787108414,27.68902,77.75998,159,0,,,,28.71296,29.22095,24.44883
1787108414,27.66232,77.65926,159,0,,,,28.71296,29.18709,24.51636
1787108415,27.70504,77.70046,160,0,,,,28.78069,29.22095,24.41496
1787108416,27.73175,77.64553,159,0,,,,28.71296,29.18709,24.44883
1787108416,27.68902,77.62417,159,0,,,,28.74682,29.11935,24.4827
1787108417,27.64897,77.60433,159,0,,,,28.78069,29.25482,24.41496
1787108418,27.7184,77.61044,159,0,,,,28.67909,29.18709,24.51636
1787108418,27.64897,77.53109,159,0,,,,28.71296,29.05162,24.41496
1787108419,27.56351,77.39529,159,0,,,,28.71296,29.32255,24.51636
1787108420,27.60624,77.51888,159,0,,,,28.71296,29.28868,24.3811
1787108420,27.61959,77.44106,159,0,,,,28.67909,29.25482,24.55023
1787108421,27.64897,77.46853,159,0,,,,28.74682,29.25482,24.3811
1787108422,27.74777,77.38918,159,0,,,,28.74682,29.11935,24.3811
1787108422,27.74777,77.43954,159,0,,,,28.74682,29.15322,24.51636
1787108423,27.63294,77.38003,159,0,,,,28.74682,29.25482,24.4827
1787108424,27.74777,77.37698,159,0,,,,28.71296,29.28868,24.4827
1787108424,27.56351,77.32204,159,0,,,,28.74682,29.22095,24.34743
1787108425,27.68902,77.38461,159,0,,,,28.64523,29.25482,24.3811
1787108426,27.7184,77.39071,159,0,,,,28.78069,29.25482,24.3811
1787108426,27.61959,77.33578,159,0,,,,28.74682,29.15322,24.3811
1787108427,27.70504,77.20149,159,0,,,,28.71296,29.32255,24.44883
1787108427,27.67567,77.37087,159,0,,,,28.71296,29.18709,24.44883
1787108428,27.55016,77.32052,159,0,,,,28.71296,29.11935,24.44883
1787108429,27.57687,77.29458,159,0,,,,28.71296,29.22095,24.4827
1787108429,27.70504,77.33578,159,0,,,,28.74682,29.28868,24.34743
1787108430,27.60624,77.72793,159,0,,,,28.74682,29.18709,24.44883
1787108431,27.61959,77.89883,159,0,,,,28.78069,29.25482,24.41496
1787108431,27.68902,78.28184,159,0,,,,28.71296,29.18709,24.34743
1787108432,27.76379,78.45579,159,0,,,,28.74682,29.18709,24.4827
1787108433,27.55016,78.5153,159,0,,,,28.71296,29.22095,24.44883
1787108433,27.64897,78.66636,159,0,,,,28.67909,29.18709,24.44883
1787108434,27.66232,78.58549,159,0,,,,28.74682,29.25482,24.44883
1787108435,27.63294,78.52598,159,0,,,,28.71296,29.18709,24.51636
1787108435,27.60624,78.47868,159,0,,,,28.74682,29.25482,24.55023
1787108436,27.61959,78.37797,159,0,,,,28.64523,29.15322,24.44883
1787108437,27.68902,78.40543,159,0,,,,28.71296,29.15322,24.3811
1787108437,27.63294,78.28642,159,0,,,,28.74682,29.22095,24.3811
1787108438,27.59022,78.08957,159,0,,,,28.67909,29.32255,24.41496
1787108439,27.68902,77.99802,159,0,,,,28.67909,29.22095,24.41496
1787108439,27.63294,78.03616,159,0,,,,28.71296,29.08549,24.51636
1787108440,27.67567,77.93393,159,0,,,,28.74682,29.18709,24.34743
