TS,Tamb,Hamb,DirVento,VelVento,NivelAgua,NivelAguaC,radSolar,Ttanque1,Ttanque2,Ttanque3
1785812400,26.81315,79.88861,90,0,226,,1,26.98638,25.36221,21.40631
1785812400,26.82918,80.00458,90,0,226,,1,26.98638,25.32835,21.37264
1785812401,26.86923,80.05798,90,0,226,,1,26.98638,25.36221,21.40631
1785812402,26.84253,79.97711,90,0,226,,1,27.02005,25.36221,21.37264
1785812402,26.73037,80.05341,90,0,227,,1,27.02005,25.36221,21.37264
1785812403,26.82918,80.01678,90,0,226,,1,27.02005,25.39588,21.37264
1785812404,26.81315,80.04425,90,0,226,,1,26.98638,25.36221,21.44018
1785812404,26.77043,79.92676,90,0,226,,1,26.98638,25.29448,21.37264
1785812405,26.85588,79.99084,90,0,226,,1,26.91865,25.39588,21.40631
1785812406,26.78645,80.06714,90,0,226,,1,26.98638,25.29448,21.40631
1785812406,26.85588,79.99084,90,0,226,,1,27.02005,25.26061,21.40631
1785812407,26.84253,79.92676,90,0,226,,1,26.98638,25.36221,21.44018
1785812408,26.94133,80.01373,90,0,226,,1,27.02005,25.36221,21.40631
1785812408,26.84253,80.03967,90,0,226,,1,27.02005,25.36221,21.47404
1785812409,26.88525,79.96796,90,0,226,,1,27.02005,25.36221,21.44018
1785812410,26.84253,79.96643,90,0,226,,1,27.02005,25.36221,21.33878
1785812410,26.85588,80.01221,90,0,226,,1,26.95252,25.32835,21.44018
1785812411,26.77043,80.03204,90,0,226,,1,26.98638,25.36221,21.37264
1785812412,26.86923,79.91302,90,0,226,,1,26.98638,25.36221,21.44018
1785812412,26.88525,79.91608,90,0,227,,1,27.05412,25.39588,21.44018
1785812413,26.78645,79.98474,90,0,226,,1,26.95252,25.39588,21.44018
1785812414,26.7998,79.99847,90,0,226,,1,26.98638,25.32835,21.47404
1785812414,26.88525,79.90692,90,0,226,,1,27.02005,25.32835,21.40631
1785812415,26.86923,79.97253,90,0,226,,1,26.95252,25.29448,21.40631
1785812416,26.84253,79.93591,90,0,226,,1,26.95252,25.32835,21.40631
1785812416,26.82918,79.75739,90,0,226,,1,27.02005,25.36221,21.40631
1785812417,26.82918,79.93439,90,0,226,,1,27.02005,25.36221,21.44018
1785812418,26.84253,79.93591,90,0,226,,1,27.02005,25.39588,21.44018
1785812419,26.86923,79.94354,90,0,226,,1,26.95252,25.26061,21.37264
1785812419,26.86923,79.91302,90,0,226,,1,26.98638,25.32835,21.33878
1785812420,26.85588,79.98016,90,0,226,,1,27.02005,25.42974,21.33878
1785812421,26.8986,79.85657,90,0,226,,1,27.02005,25.39588,21.33878
1785812421,26.82918,80.01678,90,0,226,,1,27.02005,25.32835,21.47404
1785812422,26.85588,79.94965,90,0,226,,1,26.98638,25.32835,21.33878
1785812423,26.88525,79.93896,90,0,227,,1,26.95252,25.39588,21.44018
1785812423,26.92798,79.9588,90,0,226,,1,27.02005,25.36221,21.40631
1785812424,26.75708,79.82147,90,0,226,,1,26.98638,25.26061,21.40631
1785812425,26.86923,79.8703,90,0,226,,1,26.95252,25.36221,21.44018
1785812425,26.7998,79.85352,90,0,227,,1,27.02005,25.32835,21.40631
1785812426,26.78645,80.01678,90,0,226,,1,26.98638,25.29448,21.40631
1785812427,26.84253,79.98932,90,0,226,,1,26.95252,25.29448,21.44018
1785812427,26.84253,79.99847,90,0,226,,1,26.98638,25.29448,21.44018
1785812428,26.82918,80.09003,90,0,226,,1,26.95252,25.36221,21.37264
1785812429,26.82918,79.96338,90,0,226,,1,27.02005,25.39588,21.44018
1785812429,26.78645,79.9527,90,0,226,,1,27.02005,25.42974,21.40631
1785812430,26.73037,80,90,0,226,,1,27.05412,25.29448,21.40631
1785812431,26.86923,80.02594,90,0,226,,1,27.02005,25.32835,21.40631
1785812431,26.75708,79.93439,90,0,226,,1,26.98638,25.42974,21.37264
1785812432,26.88525,79.98932,90,0,226,,1,27.02005,25.36221,21.44018
1785812433,26.7998,79.89471,90,0,226,,1,27.02005,25.36221,21.40631
1785812433,26.8986,80.02289,90,0,226,,1,26.98638,25.36221,21.40631
1785812434,26.81315,79.94965,90,0,226,,1,27.02005,25.42974,21.44018
1785812435,26.88525,79.93896,90,0,226,,1,26.98638,25.36221,21.37264
1785812435,26.85588,79.85657,90,0,226,,1,27.05412,25.32835,21.44018
1785812436,26.86923,79.90234,90,0,226,,1,26.98638,25.36221,21.37264
1785812437,26.85588,79.92065,90,0,226,,1,27.02005,25.29448,21.44018
1785812438,26.78645,79.91302,90,0,226,,1,26.98638,25.29448,21.44018
1785812438,26.8986,79.92065,90,0,226,,1,26.98638,25.36221,21.37264
1785812439,26.81315,79.8764,90,0,226,,1,26.95252,25.32835,21.44018
1785812440,26.82918,79.8291,90,0,226,,1,26.98638,25.42974,21.44018
1785812440,26.85588,79.98016,90,0,226,,1,26.98638,25.36221,21.44018
1785812441,26.88525,79.94812,90,0,226,,1,26.95252,25.29448,21.37264
1785812442,26.701,79.92981,90,0,226,,1,26.98638,25.32835,21.40631
1785812442,26.7998,79.92676,90,0,227,,1,26.98638,25.29448,21.40631
1785812443,26.7998,80.03967,90,0,226,,1,26.98638,25.39588,21.33878
1785812444,26.82918,79.94354,90,0,226,,1,27.05412,25.22675,21.37264
1785812444,26.82918,79.9527,90,0,226,,1,26.95252,25.36221,21.33878
1785812445,26.82918,79.84894,90,0,226,,1,26.98638,25.32835,21.40631
1785812446,26.88525,79.89471,90,0,226,,1,26.98638,25.32835,21.37264
1785812446,26.81315,79.9588,90,0,226,,1,26.98638,25.32835,21.44018
1785812447,26.81315,79.99084,90,0,226,,1,26.98638,25.36221,21.40631
1785812448,26.84253,79.97711,90,0,226,,1,27.02005,25.32835,21.40631
1785812448,26.8986,79.97101,90,0,226,,1,26.95252,25.29448,21.44018
1785812449,26.7998,79.96643,90,0,226,,1,26.95252,25.32835,21.44018
1785812450,26.77043,79.9588,90,0,226,,1,27.02005,25.36221,21.44018
1785812450,26.77043,79.93896,90,0,226,,1,27.02005,25.42974,21.40631
1785812451,26.7998,79.90387,90,0,226,,1,27.02005,25.29448,21.33878
1785812452,26.77043,79.85657,90,0,226,,1,26.98638,25.29448,21.37264
1785812452,26.75708,79.95422,90,0,227,,1,26.95252,25.36221,21.33878
1785812453,26.74372,79.88098,90,0,226,,1,26.95252,25.42974,21.40631
1785812454,26.88525,79.94812,90,0,226,,1,26.91865,25.42974,21.40631
1785812454,26.85588,79.92065,90,0,226,,1,27.02005,25.32835,21.44018
1785812455,26.73037,79.90845,90,0,226,,1,27.02005,25.32835,21.37264
1785812456,26.78645,79.86115,90,0,226,,1,26.98638,25.32835,21.37264
1785812456,26.86923,79.94354,90,0,226,,1,26.95252,25.32835,21.37264
1785812457,26.91195,79.86115,90,0,226,,1,26.98638,25.32835,21.40631
1785812458,26.71435,79.87183,90,0,226,,1,27.02005,25.39588,21.40631
1785812459,26.75708,79.85199,90,0,226,,1,26.98638,25.32835,21.40631
1785812459,26.78645,79.90234,90,0,226,,1,26.95252,25.29448,21.37264
1785812460,26.7998,79.89471,90,0,226,,1,27.02005,25.32835,21.40631
1785812461,26.86923,79.98474,90,0,226,,1,26.98638,25.39588,21.37264
1785812461,26.75708,79.82147,90,0,226,,1,26.98638,25.39588,21.40631
1785812462,26.82918,79.7467,90,0,226,,1,26.98638,25.36221,21.47404
1785812463,26.78645,79.9939,90,0,227,,1,26.95252,25.32835,21.40631
1785812463,26.84253,79.90692,90,0,226,,1,26.95252,25.32835,21.37264
1785812464,26.88525,79.86572,90,0,226,,1,26.98638,25.36221,21.44018
1785812465,26.74372,79.94049,90,0,226,,1,26.98638,25.36221,21.40631
1785812465,26.82918,79.8703,90,0,226,,1,27.02005,25.32835,21.37264
1785812466,26.86923,79.91302,90,0,226,,1,26.95252,25.32835,21.44018
1785812467,26.78645,79.90234,90,0,226,,1,26.95252,25.29448,21.37264
1785812467,26.82918,80.02594,90,0,226,,1,26.98638,25.32835,21.40631
1785812468,26.78645,79.92218,90,0,226,,1,26.91865,25.39588,21.40631
1785812469,26.82918,79.94354,90,0,226,,1,26.98638,25.29448,21.33878
1785812469,26.82918,79.88098,90,0,226,,1,26.95252,25.29448,21.37264
1785812470,26.81315,79.92981,90,0,226,,1,27.02005,25.39588,21.40631
1785812471,26.75708,79.96643,90,0,226,,1,26.98638,25.32835,21.33878
1785812471,26.85588,79.77417,90,0,226,,1,26.98638,25.32835,21.44018
1785812472,26.81315,79.77417,90,0,226,,1,26.98638,25.36221,21.37264
1785812473,26.7998,79.87488,90,0,226,,1,26.98638,25.42974,21.44018
1785812473,26.78645,79.84894,90,0,226,,1,26.98638,25.32835,21.37264
1785812474,26.94133,79.88861,90,0,226,,1,27.02005,25.32835,21.40631
1785812475,26.73037,79.98016,90,0,226,,1,26.98638,25.32835,21.44018
1785812475,26.86923,79.88098,90,0,226,,1,27.02005,25.29448,21.44018
1785812476,26.86923,79.94354,90,0,226,,1,26.98638,25.39588,21.33878
1785812477,26.73037,79.82452,90,0,226,,1,27.02005,25.29448,21.37264
1785812478,26.77043,79.89777,90,0,226,,1,27.02005,25.26061,21.37264
1785812478,26.81315,80.02289,90,0,226,,1,26.98638,25.29448,21.40631
1785812479,26.88525,79.93896,90,0,226,,1,26.95252,25.39588,21.27125
1785812480,26.7998,79.89471,90,0,226,,1,27.02005,25.32835,21.44018
1785812480,26.73037,79.9176,90,0,226,,1,26.98638,25.32835,21.40631
1785812481,26.85588,79.90845,90,0,226,,1,26.98638,25.39588,21.37264
1785812482,26.78645,79.91302,90,0,226,,1,26.98638,25.39588,21.40631
1785812482,26.85588,79.88861,90,0,227,,1,26.98638,25.32835,21.47404
1785812483,26.8986,79.81537,90,0,226,,1,27.05412,25.32835,21.44018
1785812484,26.84253,79.94507,90,0,226,,1,26.95252,25.36221,21.37264
1785812484,26.82918,79.8703,90,0,226,,1,27.02005,25.29448,21.47404
1785812485,26.73037,79.75281,90,0,226,,1,26.95252,25.32835,21.40631
1785812486,26.7998,79.83063,90,0,226,,1,27.02005,25.32835,21.33878
1785812486,26.81315,79.85657,90,0,226,,1,26.95252,25.29448,21.40631
1785812487,26.7998,79.93439,90,0,226,,1,27.02005,25.32835,21.33878
1785812488,26.91195,79.89319,90,0,226,,1,27.02005,25.32835,21.40631
1785812488,26.78645,79.97253,90,0,226,,1,26.98638,25.36221,21.37264
1785812489,26.7998,79.99847,90,0,226,,1,26.95252,25.46361,21.44018
1785812490,26.88525,80.0946,90,0,226,,1,26.98638,25.32835,21.37264
1785812490,26.88525,79.89471,90,0,226,,1,26.95252,25.36221,21.30491
1785812491,26.8986,79.9527,90,0,226,,1,27.02005,25.36221,21.47404
1785812492,26.81315,79.92065,90,0,226,,1,27.02005,25.32835,21.47404
1785812492,26.86923,79.8703,90,0,226,,1,27.02005,25.46361,21.44018
1785812493,26.84253,79.93591,90,0,226,,1,26.95252,25.29448,21.44018
1785812494,26.84253,79.92676,90,0,226,,1,26.95252,25.39588,21.44018
1785812494,26.81315,79.92065,90,0,226,,1,26.95252,25.39588,21.37264
1785812495,26.86923,79.89014,90,0,226,,1,26.98638,25.32835,21.40631
1785812496,26.73037,79.93896,90,0,226,,1,27.02005,25.36221,21.37264
1785812497,26.7998,79.84283,90,0,226,,1,26.98638,25.32835,21.44018
1785812497,26.75708,79.92523,90,0,226,,1,27.02005,25.39588,21.37264
1785812498,26.85588,79.78485,90,0,226,,1,27.02005,25.36221,21.40631
1785812499,26.7998,79.78943,90,0,226,,1,26.98638,25.32835,21.44018
1785812499,26.77043,79.86572,90,0,226,,1,26.98638,25.36221,21.37264
1785812500,26.82918,79.8703,90,0,226,,1,27.02005,25.36221,21.47404
1785812501,26.86923,79.84894,90,0,226,,1,27.02005,25.32835,21.44018
1785812501,26.81315,79.93896,90,0,226,,1,26.98638,25.39588,21.40631
1785812502,26.77043,79.80316,90,0,226,,1,26.98638,25.39588,21.44018
1785812503,26.7998,79.78943,90,0,226,,1,26.95252,25.26061,21.33878
1785812503,26.77043,79.79248,90,0,226,,1,26.98638,25.39588,21.40631
1785812504,26.82918,79.88098,90,0,226,,1,27.02005,25.42974,21.40631
1785812505,26.81315,79.97101,90,0,226,,1,26.98638,25.29448,21.37264
1785812505,26.81315,79.98016,90,0,226,,1,26.98638,25.29448,21.33878
1785812506,26.85588,79.90845,90,0,226,,1,26.95252,25.32835,21.44018
1785812507,26.86923,79.86115,90,0,226,,1,26.98638,25.39588,21.44018
1785812507,26.85588,79.86725,90,0,226,,1,26.98638,25.29448,21.44018
1785812508,26.75708,79.89471,90,0,226,,1,27.02005,25.39588,21.37264
1785812509,26.75708,79.92523,90,0,226,,1,26.98638,25.39588,21.40631
1785812509,26.85588,79.90845,90,0,226,,1,27.02005,25.36221,21.44018
1785812510,26.701,80.09613,90,0,226,,1,27.02005,25.29448,21.40631
1785812511,26.85588,79.85657,90,0,226,,1,26.98638,25.36221,21.44018
1785812511,26.82918,79.84894,90,0,226,,1,26.98638,25.36221,21.40631
1785812512,26.81315,79.89777,90,0,227,,1,27.02005,25.26061,21.30491
1785812513,26.91195,79.89319,90,0,226,,1,27.02005,25.36221,21.50771
1785812514,26.84253,79.89471,90,0,226,,1,27.02005,25.42974,21.44018
1785812514,26.77043,79.84436,90,0,226,,1,27.02005,25.29448,21.47404
1785812515,26.85588,79.92981,90,0,226,,1,26.98638,25.36221,21.50771
1785812516,26.81315,79.92981,90,0,226,,1,26.95252,25.32835,21.40631
1785812516,26.86923,79.8703,90,0,226,,1,26.98638,25.32835,21.44018
1785812517,26.94133,79.9527,90,0,226,,1,27.02005,25.42974,21.40631
1785812518,26.74372,79.81689,90,0,226,,1,27.05412,25.42974,21.40631
1785812518,26.86923,79.91302,90,0,226,,1,27.02005,25.36221,21.44018
1785812519,26.81315,79.92065,90,0,226,,1,27.02005,25.32835,21.44018
1785812520,26.81315,79.88861,90,0,226,,1,26.98638,25.39588,21.47404
1785812520,26.78645,80.06714,90,0,226,,1,26.95252,25.39588,21.50771
1785812521,26.74372,80.00458,90,0,226,,1,27.02005,25.29448,21.37264
1785812522,26.86923,80.01678,90,0,226,,1,26.95252,25.26061,21.44018
1785812522,26.82918,79.90234,90,0,227,,1,27.02005,25.32835,21.47404
1785812523,26.77043,79.96796,90,0,226,,1,27.02005,25.26061,21.44018
1785812524,26.81315,80.05341,90,0,226,,1,26.95252,25.39588,21.47404
1785812524,26.7998,79.92676,90,0,226,,1,27.02005,25.36221,21.27125
1785812525,26.82918,80.04883,90,0,227,,1,26.98638,25.32835,21.40631
